"ID","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","consent","subject","subj","Q1","rfq1","rfq2","rfq3","rfq4","rfq5","rfq6","rfq7","rfq8","rfq9","rfq10","rfq11","se1","se2","se3","se4","se5","se6","se7","se8","se9","se10","rmq1","rmq2","rmq3","rmq4","rmq5","rmq6","rmq7","rmq8","rmq9","rmq10","rmq11","rmq12","rmq13","rmq14","rmq15","rmq16","rmq17","rmq18","rmq19","rmq20","rmq21","rmq22","rmq23","rmq24","rmq25","rmq26","rmq27","rmq28","rmq29","rmq30","attchk","Q6","age","gender","gender_TEXT","hispanic","race","race_TEXT","relstat","relstat_TEXT","Q12","Q13","Q17","LocationLatitude","LocationLongitude","LocationAccuracy","rmq2r","rmq10r","rmq27r","rmq13r","rmq24r","loc.matrix.1","loc.matrix.2","loc.matrix.3","loc.matrix.4","loc.matrix.5","loc.matrix.6","loc.matrix.7","loc.matrix.8","loc.matrix.9","loc.matrix.10","loc.matrix.11","loc.matrix.12","loc.v","loc.c","ass.matrix.1","ass.matrix.2","ass.matrix.3","ass.matrix.4","ass.matrix.5","ass.matrix.6","ass.matrix.7","ass.matrix.8","ass.matrix.9","ass.matrix.10","ass.matrix.11","ass.matrix.12","ass.v","ass.c","rmpredom","rmpredomave","rmpredom.c","rmpredomave.c","rfq1r","rfq9r","rfq11r","rfq2r","rfq4r","rfq6r","rfq8r","prom.matrix.1","prom.matrix.2","prom.matrix.3","prom.matrix.4","prom.matrix.5","prom.v","prom.c","prev.matrix.1","prev.matrix.2","prev.matrix.3","prev.matrix.4","prev.matrix.5","prev.v","prev.c","rfpredom","rfpredomave","rfpredom.c","rfpredomave.c","se2r","se5r","se6r","se8r","se9r","se.all.1","se.all.2","se.all.3","se.all.4","se.all.5","se.all.6","se.all.7","se.all.8","se.all.9","se.all.10","se.v","se.c","pracword","valence","word","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_3.keys","key_resp_3.rt","key_resp_4.keys","key_resp_4.rt","response.keys","response.corr","response.rt","date","frameRate","expName","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","rt.z"
202,"R_OIqeDfsqFxKQhfb","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:28","9/30/16 11:39",1,1,202,109054,1,2,2,4,2,3,2,4,2,2,4,3,6,3,7,6,2,2,7,3,1,6,6,2,3,6,6,4,5,5,5,2,5,1,5,2,5,5,5,2,6,5,5,3,2,5,5,1,2,6,5,6,3,1,22,1,NA, 0, 2,"",1,"","Almost all questions were related to personality, behavior or attitude. So the hypothesis must be something from this field. I don't think it is specific to students alone","I think the questions were very well done as there were no leading questions, whatsoever. By the end of all the questions, I still am not sure what is the hypothesis being tested, which is a good thing as I cannot be biased now. I did notice one thing though, in the last few questions, there wee more negative options than positive ones. ( I don't know if that was by design but it was something that caught my eye )", 1,40.8006,-73.9653,-1,5,5,5,2,2,6,3,6,6,5,2,5,5,2,5,6,5,4.666667, 0.05176768,5,4,5,5,5,5,5,6,5,3,5,6,4.916667, 0.53914141,-0.25000000,4.791667,-0.48737374, 0.295454545,4,4,3,4,4,4,4,4,4,4,4,3,3.8, 0.14848485,4,4,3,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,5,6,6,5,7,6,5,7,6,6,6,7,5,7,6,6.1, 0.97575758,NA,"positive","brilliant",NA,NA,NA,NA,0,35,35,12,NA,NA,NA,NA,"up",0,0.5755599,"2016_Sep_30_1140",59.97535,"heterogeneity160929b",1,  202,36, 0.400,0.5755599,6.355343,202, 0.5, 575.5599,-1.178153086
202,"R_OIqeDfsqFxKQhfb","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:28","9/30/16 11:39",1,1,202,109054,1,2,2,4,2,3,2,4,2,2,4,3,6,3,7,6,2,2,7,3,1,6,6,2,3,6,6,4,5,5,5,2,5,1,5,2,5,5,5,2,6,5,5,3,2,5,5,1,2,6,5,6,3,1,22,1,NA, 0, 2,"",1,"","Almost all questions were related to personality, behavior or attitude. So the hypothesis must be something from this field. I don't think it is specific to students alone","I think the questions were very well done as there were no leading questions, whatsoever. By the end of all the questions, I still am not sure what is the hypothesis being tested, which is a good thing as I cannot be biased now. I did notice one thing though, in the last few questions, there wee more negative options than positive ones. ( I don't know if that was by design but it was something that caught my eye )", 1,40.8006,-73.9653,-1,5,5,5,2,2,6,3,6,6,5,2,5,5,2,5,6,5,4.666667, 0.05176768,5,4,5,5,5,5,5,6,5,3,5,6,4.916667, 0.53914141,-0.25000000,4.791667,-0.48737374, 0.295454545,4,4,3,4,4,4,4,4,4,4,4,3,3.8, 0.14848485,4,4,3,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,5,6,6,5,7,6,5,7,6,6,6,7,5,7,6,6.1, 0.97575758,NA,"negative","cynical",NA,NA,NA,NA,0,36,36,37,NA,NA,NA,NA,"up",0,0.3930211,"2016_Sep_30_1140",59.97535,"heterogeneity160929b",1,  202,37, 0.425,0.3930211,5.973863,202,-0.5, 393.0211,-1.690816674
202,"R_OIqeDfsqFxKQhfb","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:28","9/30/16 11:39",1,1,202,109054,1,2,2,4,2,3,2,4,2,2,4,3,6,3,7,6,2,2,7,3,1,6,6,2,3,6,6,4,5,5,5,2,5,1,5,2,5,5,5,2,6,5,5,3,2,5,5,1,2,6,5,6,3,1,22,1,NA, 0, 2,"",1,"","Almost all questions were related to personality, behavior or attitude. So the hypothesis must be something from this field. I don't think it is specific to students alone","I think the questions were very well done as there were no leading questions, whatsoever. By the end of all the questions, I still am not sure what is the hypothesis being tested, which is a good thing as I cannot be biased now. I did notice one thing though, in the last few questions, there wee more negative options than positive ones. ( I don't know if that was by design but it was something that caught my eye )", 1,40.8006,-73.9653,-1,5,5,5,2,2,6,3,6,6,5,2,5,5,2,5,6,5,4.666667, 0.05176768,5,4,5,5,5,5,5,6,5,3,5,6,4.916667, 0.53914141,-0.25000000,4.791667,-0.48737374, 0.295454545,4,4,3,4,4,4,4,4,4,4,4,3,3.8, 0.14848485,4,4,3,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,5,6,6,5,7,6,5,7,6,6,6,7,5,7,6,6.1, 0.97575758,NA,"negative","impulsive",NA,NA,NA,NA,0,39,39,21,NA,NA,NA,NA,"up",0,1.6421580,"2016_Sep_30_1140",59.97535,"heterogeneity160929b",1,  202,40, 0.500,1.6421580,7.403767,202,-0.5,1642.1580, 1.817408428
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","artistic",NA,NA,NA,NA,0, 0, 0, 9,NA,NA,NA,NA,"up",0,0.9761570,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 1,-0.475,0.9761570,6.883623,204, 0.5, 976.1570,-0.053068431
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","neat",NA,NA,NA,NA,0, 2, 2, 5,NA,NA,NA,NA,"up",0,0.5941939,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 3,-0.425,0.5941939,6.387206,204, 0.5, 594.1939,-1.125818913
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","thrifty",NA,NA,NA,NA,0, 4, 4, 2,NA,NA,NA,NA,"up",0,0.8096972,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 5,-0.375,0.8096972,6.696660,204, 0.5, 809.6972,-0.520573982
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","ambitious",NA,NA,NA,NA,0, 5, 5,10,NA,NA,NA,NA,"up",0,0.5922132,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 6,-0.350,0.5922132,6.383867,204, 0.5, 592.2132,-1.131381975
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","trusting",NA,NA,NA,NA,0, 6, 6, 8,NA,NA,NA,NA,"up",0,0.8091900,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 7,-0.325,0.8091900,6.696034,204, 0.5, 809.1900,-0.521998227
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","proud",NA,NA,NA,NA,0, 8, 8,11,NA,NA,NA,NA,"up",0,0.9431050,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204, 9,-0.275,0.9431050,6.849178,204, 0.5, 943.1050,-0.145895520
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","courageous",NA,NA,NA,NA,0,10,10,15,NA,NA,NA,NA,"up",0,1.0913248,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,11,-0.225,1.0913248,6.995148,204, 0.5,1091.3248, 0.270382710
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","tender",NA,NA,NA,NA,0,12,12, 6,NA,NA,NA,NA,"up",0,0.7099340,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,13,-0.175,0.7099340,6.565172,204, 0.5, 709.9340,-0.800760724
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","brilliant",NA,NA,NA,NA,0,22,22,12,NA,NA,NA,NA,"up",0,0.8589919,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,23, 0.075,0.8589919,6.755759,204, 0.5, 858.9919,-0.382128840
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","orderly",NA,NA,NA,NA,0,24,24,14,NA,NA,NA,NA,"up",0,0.7928591,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,25, 0.125,0.7928591,6.675645,204, 0.5, 792.8591,-0.567864037
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","persistent",NA,NA,NA,NA,0,26,26,13,NA,NA,NA,NA,"up",0,0.7564561,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,27, 0.175,0.7564561,6.628645,204, 0.5, 756.4561,-0.670102395
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"negative","cynical",NA,NA,NA,NA,0,27,27,37,NA,NA,NA,NA,"up",0,0.9094188,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,28, 0.200,0.9094188,6.812806,204,-0.5, 909.4188,-0.240503752
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"negative","stubborn",NA,NA,NA,NA,0,29,29,39,NA,NA,NA,NA,"up",0,0.7759669,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,30, 0.250,0.7759669,6.654110,204,-0.5, 775.9669,-0.615306089
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","wise",NA,NA,NA,NA,0,31,31,19,NA,NA,NA,NA,"up",0,0.5610158,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,32, 0.300,0.5610158,6.329749,204, 0.5, 561.0158,-1.219000221
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","disciplined",NA,NA,NA,NA,0,33,33, 1,NA,NA,NA,NA,"up",0,0.6249659,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,34, 0.350,0.6249659,6.437697,204, 0.5, 624.9659,-1.039395240
204,"R_xt4Vz2lQD0QrmjT","Default Response Set","Anonymous",NA,NA,"128.59.230.241",0,"9/30/16 11:54","9/30/16 12:02",1,1,204,108178,1,2,2,4,2,2,2,4,2,1,4,1,6,1,7,7,1,1,7,2,1,6,5,2,4,6,4,5,5,4,5,5,4,1,3,5,5,5,4,4,6,6,6,4,2,4,4,1,1,6,4,4,3,1,23,2,NA, 0, 2,"",1,"","Unfortunately, no.","The questions seemed fairly standard for a personality test; I have come across very similar questions with other personality typing tests. On the whole, I completed it with as much fidelity to myself as I could.", 1,40.8006,-73.9653,-1,5,2,6,4,3,5,4,6,4,4,4,5,6,3,4,6,4,4.583333,-0.03156566,5,5,5,5,2,4,5,6,6,4,6,4,4.750000, 0.37247475,-0.16666667,4.666667,-0.40404040, 0.170454545,4,5,5,4,4,4,4,4,4,5,4,5,4.4, 0.74848485,4,4,2,4,4,3.6,-0.13939394, 0.8,4.0, 0.88787879, 0.304545455,7,7,7,6,7,6,7,7,7,7,7,7,6,7,6,6.7, 1.57575758,NA,"positive","tidy",NA,NA,NA,NA,0,34,34, 4,NA,NA,NA,NA,"up",0,0.7276070,"2016_Sep_30_1202",60.00452,"heterogeneity160929b",1,  204,35, 0.375,0.7276070,6.589761,204, 0.5, 727.6070,-0.751125718
